Mode;Model;Resource;Metamodel;Util
Full;Aufgabe1_Warenversand_Alternative_cdc7b6dcb6c142c18ba2a1e0ef9b2b1e.bpmn;Aufgabe1_Warenversand_Alternative_cdc7b6dcb6c142c18ba2a1e0ef9b2b1e.bpmn;org.eclipse.bpmn2;0.2948717948717949
Full;Aufgabe1_Warenversand_Alternative_cdc7b6dcb6c142c18ba2a1e0ef9b2b1e.bpmn;Aufgabe1_Warenversand_Alternative_cdc7b6dcb6c142c18ba2a1e0ef9b2b1e.bpmn;mbpmn;0.5053763440860215
Full;Aufgabe1_cb5f3852bee94c998b75208aed16e373.bpmn;Aufgabe1_cb5f3852bee94c998b75208aed16e373.bpmn;org.eclipse.bpmn2;0.28846153846153844
Full;Aufgabe1_cb5f3852bee94c998b75208aed16e373.bpmn;Aufgabe1_cb5f3852bee94c998b75208aed16e373.bpmn;mbpmn;0.4946236559139785
Full;Aufgabe3_Regressnahme_7bffccf60796457ea72f8f8e17b82193.bpmn;Aufgabe3_Regressnahme_7bffccf60796457ea72f8f8e17b82193.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;Aufgabe3_Regressnahme_7bffccf60796457ea72f8f8e17b82193.bpmn;Aufgabe3_Regressnahme_7bffccf60796457ea72f8f8e17b82193.bpmn;mbpmn;0.5578947368421052
Full;Aufgabe7_852ebf89163047f98afe469f8dcd803a.bpmn;Aufgabe7_852ebf89163047f98afe469f8dcd803a.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Aufgabe7_852ebf89163047f98afe469f8dcd803a.bpmn;Aufgabe7_852ebf89163047f98afe469f8dcd803a.bpmn;mbpmn;0.5268817204301075
Full;Aufgabe7_Schufascoring_86493d048c7d45d387dd1b0fc0539c8f.bpmn;Aufgabe7_Schufascoring_86493d048c7d45d387dd1b0fc0539c8f.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Aufgabe7_Schufascoring_86493d048c7d45d387dd1b0fc0539c8f.bpmn;Aufgabe7_Schufascoring_86493d048c7d45d387dd1b0fc0539c8f.bpmn;mbpmn;0.5416666666666666
Full;Aufgabe7_Schufascoring_Falsch_e881faad883d4dd9ac2d5ff8513bbaf2.bpmn;Aufgabe7_Schufascoring_Falsch_e881faad883d4dd9ac2d5ff8513bbaf2.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;Aufgabe7_Schufascoring_Falsch_e881faad883d4dd9ac2d5ff8513bbaf2.bpmn;Aufgabe7_Schufascoring_Falsch_e881faad883d4dd9ac2d5ff8513bbaf2.bpmn;mbpmn;0.5520833333333334
Full;Aufgabe8_Selbstbedienungsrestaurant_9c9fec2b44ea43439db65e7b08c5bb7d.bpmn;Aufgabe8_Selbstbedienungsrestaurant_9c9fec2b44ea43439db65e7b08c5bb7d.bpmn;org.eclipse.bpmn2;0.34615384615384615
Full;Aufgabe8_Selbstbedienungsrestaurant_9c9fec2b44ea43439db65e7b08c5bb7d.bpmn;Aufgabe8_Selbstbedienungsrestaurant_9c9fec2b44ea43439db65e7b08c5bb7d.bpmn;mbpmn;0.5612244897959183
Full;Aufgabe_1_-_Warenversand_aa918f1b0a5e40d997a6b52bb21df01c.bpmn;Aufgabe_1_-_Warenversand_aa918f1b0a5e40d997a6b52bb21df01c.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Aufgabe_1_-_Warenversand_aa918f1b0a5e40d997a6b52bb21df01c.bpmn;Aufgabe_1_-_Warenversand_aa918f1b0a5e40d997a6b52bb21df01c.bpmn;mbpmn;0.5769230769230769
Full;Aufgabe_1_13fffd5830674bb8895ca7f4b4ac7546.bpmn;Aufgabe_1_13fffd5830674bb8895ca7f4b4ac7546.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Aufgabe_1_13fffd5830674bb8895ca7f4b4ac7546.bpmn;Aufgabe_1_13fffd5830674bb8895ca7f4b4ac7546.bpmn;mbpmn;0.5769230769230769
Full;Aufgabe_1_38ebadc4d2744116ba565d266ebcc6af.bpmn;Aufgabe_1_38ebadc4d2744116ba565d266ebcc6af.bpmn;org.eclipse.bpmn2;0.30128205128205127
Full;Aufgabe_1_38ebadc4d2744116ba565d266ebcc6af.bpmn;Aufgabe_1_38ebadc4d2744116ba565d266ebcc6af.bpmn;mbpmn;0.5925925925925926
Full;Aufgabe_1_5b60340cf441488b9f9fe17194b370b2.bpmn;Aufgabe_1_5b60340cf441488b9f9fe17194b370b2.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Aufgabe_1_5b60340cf441488b9f9fe17194b370b2.bpmn;Aufgabe_1_5b60340cf441488b9f9fe17194b370b2.bpmn;mbpmn;0.5769230769230769
Full;Aufgabe_1_9bb6ec61b2df4f069bb39b728bd1bd88.bpmn;Aufgabe_1_9bb6ec61b2df4f069bb39b728bd1bd88.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Aufgabe_1_9bb6ec61b2df4f069bb39b728bd1bd88.bpmn;Aufgabe_1_9bb6ec61b2df4f069bb39b728bd1bd88.bpmn;mbpmn;0.5769230769230769
Full;Aufgabe_1_ac57014427b94f1fa04661006dbeadfc.bpmn;Aufgabe_1_ac57014427b94f1fa04661006dbeadfc.bpmn;org.eclipse.bpmn2;0.26282051282051283
Full;Aufgabe_1_ac57014427b94f1fa04661006dbeadfc.bpmn;Aufgabe_1_ac57014427b94f1fa04661006dbeadfc.bpmn;mbpmn;0.5384615384615384
Full;Aufgabe_3_-_Regressnahme_85ba47b6b06c429da81ed4723f0ebe5e.bpmn;Aufgabe_3_-_Regressnahme_85ba47b6b06c429da81ed4723f0ebe5e.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Aufgabe_3_-_Regressnahme_85ba47b6b06c429da81ed4723f0ebe5e.bpmn;Aufgabe_3_-_Regressnahme_85ba47b6b06c429da81ed4723f0ebe5e.bpmn;mbpmn;0.5473684210526316
Full;Aufgabe_3_539351f911444c3388d2661ba83ee73d.bpmn;Aufgabe_3_539351f911444c3388d2661ba83ee73d.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Aufgabe_3_539351f911444c3388d2661ba83ee73d.bpmn;Aufgabe_3_539351f911444c3388d2661ba83ee73d.bpmn;mbpmn;0.5268817204301075
Full;Aufgabe_3_6c08c1c8f6a54c43ae18c89d07016d0f.bpmn;Aufgabe_3_6c08c1c8f6a54c43ae18c89d07016d0f.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;Aufgabe_3_6c08c1c8f6a54c43ae18c89d07016d0f.bpmn;Aufgabe_3_6c08c1c8f6a54c43ae18c89d07016d0f.bpmn;mbpmn;0.5578947368421052
Full;Aufgabe_3_79db7a163b68425487ecc080bffd257b.bpmn;Aufgabe_3_79db7a163b68425487ecc080bffd257b.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Aufgabe_3_79db7a163b68425487ecc080bffd257b.bpmn;Aufgabe_3_79db7a163b68425487ecc080bffd257b.bpmn;mbpmn;0.5473684210526316
Full;Aufgabe_3_a6287b5ad26d4bd1a3ef1c9bc8fe46c2.bpmn;Aufgabe_3_a6287b5ad26d4bd1a3ef1c9bc8fe46c2.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;Aufgabe_3_a6287b5ad26d4bd1a3ef1c9bc8fe46c2.bpmn;Aufgabe_3_a6287b5ad26d4bd1a3ef1c9bc8fe46c2.bpmn;mbpmn;0.5578947368421052
Full;Aufgabe_7_-_Schufascoring_112537f7ba20411196e8c58da704a8a5.bpmn;Aufgabe_7_-_Schufascoring_112537f7ba20411196e8c58da704a8a5.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Aufgabe_7_-_Schufascoring_112537f7ba20411196e8c58da704a8a5.bpmn;Aufgabe_7_-_Schufascoring_112537f7ba20411196e8c58da704a8a5.bpmn;mbpmn;0.5268817204301075
Full;Aufgabe_7_Schufascoring_c612cc8ea5584028a549329658ff9811.bpmn;Aufgabe_7_Schufascoring_c612cc8ea5584028a549329658ff9811.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Aufgabe_7_Schufascoring_c612cc8ea5584028a549329658ff9811.bpmn;Aufgabe_7_Schufascoring_c612cc8ea5584028a549329658ff9811.bpmn;mbpmn;0.5268817204301075
Full;Aufgabe_7_afcf1e818a444213ae439ecbb29f97a9.bpmn;Aufgabe_7_afcf1e818a444213ae439ecbb29f97a9.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Aufgabe_7_afcf1e818a444213ae439ecbb29f97a9.bpmn;Aufgabe_7_afcf1e818a444213ae439ecbb29f97a9.bpmn;mbpmn;0.5268817204301075
Full;Aufgabe_7_e18e5f3c92fd4c298cc56ae757499cb9.bpmn;Aufgabe_7_e18e5f3c92fd4c298cc56ae757499cb9.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Aufgabe_7_e18e5f3c92fd4c298cc56ae757499cb9.bpmn;Aufgabe_7_e18e5f3c92fd4c298cc56ae757499cb9.bpmn;mbpmn;0.5268817204301075
Full;Aufgabe_8_-_Selbstbedienungsrestaurant_feccb78234c344c68952e1c6e775a178.bpmn;Aufgabe_8_-_Selbstbedienungsrestaurant_feccb78234c344c68952e1c6e775a178.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Aufgabe_8_-_Selbstbedienungsrestaurant_feccb78234c344c68952e1c6e775a178.bpmn;Aufgabe_8_-_Selbstbedienungsrestaurant_feccb78234c344c68952e1c6e775a178.bpmn;mbpmn;0.5268817204301075
Full;Aufgabe_8_2c644cf8073c4f5786c6730e37e94a19.bpmn;Aufgabe_8_2c644cf8073c4f5786c6730e37e94a19.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;Aufgabe_8_2c644cf8073c4f5786c6730e37e94a19.bpmn;Aufgabe_8_2c644cf8073c4f5786c6730e37e94a19.bpmn;mbpmn;0.5578947368421052
Full;Aufgabe_8_34c31fc272c14db2953b555120fe6239.bpmn;Aufgabe_8_34c31fc272c14db2953b555120fe6239.bpmn;org.eclipse.bpmn2;0.3141025641025641
Full;Aufgabe_8_34c31fc272c14db2953b555120fe6239.bpmn;Aufgabe_8_34c31fc272c14db2953b555120fe6239.bpmn;mbpmn;0.5376344086021505
Full;Aufgabe_8_5bdb6c217e2643e79d3ed434dbcae86e.bpmn;Aufgabe_8_5bdb6c217e2643e79d3ed434dbcae86e.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Aufgabe_8_5bdb6c217e2643e79d3ed434dbcae86e.bpmn;Aufgabe_8_5bdb6c217e2643e79d3ed434dbcae86e.bpmn;mbpmn;0.5473684210526316
Full;Aufgabe_8_b459e598bbea479cbe49c5d84a6d43dd.bpmn;Aufgabe_8_b459e598bbea479cbe49c5d84a6d43dd.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;Aufgabe_8_b459e598bbea479cbe49c5d84a6d43dd.bpmn;Aufgabe_8_b459e598bbea479cbe49c5d84a6d43dd.bpmn;mbpmn;0.5578947368421052
Full;BPMN__bung7_cd9a8d06b62c46ac836893bc8b518c7f.bpmn;BPMN__bung7_cd9a8d06b62c46ac836893bc8b518c7f.bpmn;org.eclipse.bpmn2;0.3141025641025641
Full;BPMN__bung7_cd9a8d06b62c46ac836893bc8b518c7f.bpmn;BPMN__bung7_cd9a8d06b62c46ac836893bc8b518c7f.bpmn;mbpmn;0.5376344086021505
Full;BPMN__bung8_0edf9a98f128438ea799cbcfd5d1006a.bpmn;BPMN__bung8_0edf9a98f128438ea799cbcfd5d1006a.bpmn;org.eclipse.bpmn2;0.34615384615384615
Full;BPMN__bung8_0edf9a98f128438ea799cbcfd5d1006a.bpmn;BPMN__bung8_0edf9a98f128438ea799cbcfd5d1006a.bpmn;mbpmn;0.5612244897959183
Full;Banking_97d94af1573f443fbf6ae42eba61c8f4.bpmn;Banking_97d94af1573f443fbf6ae42eba61c8f4.bpmn;org.eclipse.bpmn2;0.32051282051282054
Full;Banking_97d94af1573f443fbf6ae42eba61c8f4.bpmn;Banking_97d94af1573f443fbf6ae42eba61c8f4.bpmn;mbpmn;0.5483870967741935
Full;Banking_example_9c5d8339e9a344cd92a7ab481b70fb6a.bpmn;Banking_example_9c5d8339e9a344cd92a7ab481b70fb6a.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Banking_example_9c5d8339e9a344cd92a7ab481b70fb6a.bpmn;Banking_example_9c5d8339e9a344cd92a7ab481b70fb6a.bpmn;mbpmn;0.5268817204301075
Full;Beispiel_2_Regress_e5eb798baee240389669a43dd2216bef.bpmn;Beispiel_2_Regress_e5eb798baee240389669a43dd2216bef.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Beispiel_2_Regress_e5eb798baee240389669a43dd2216bef.bpmn;Beispiel_2_Regress_e5eb798baee240389669a43dd2216bef.bpmn;mbpmn;0.5473684210526316
Full;Beispiel_3_restaurant_d1d1df576d3144e3b2a9d4d46f989706.bpmn;Beispiel_3_restaurant_d1d1df576d3144e3b2a9d4d46f989706.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Beispiel_3_restaurant_d1d1df576d3144e3b2a9d4d46f989706.bpmn;Beispiel_3_restaurant_d1d1df576d3144e3b2a9d4d46f989706.bpmn;mbpmn;0.5473684210526316
Full;Bestellprozess_beddf31ae83240119a346ca7ba0be591.bpmn;Bestellprozess_beddf31ae83240119a346ca7ba0be591.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Bestellprozess_beddf31ae83240119a346ca7ba0be591.bpmn;Bestellprozess_beddf31ae83240119a346ca7ba0be591.bpmn;mbpmn;0.5268817204301075
Full;Claim_f339fddf3b1645a68a5c5745faf44e88.bpmn;Claim_f339fddf3b1645a68a5c5745faf44e88.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Claim_f339fddf3b1645a68a5c5745faf44e88.bpmn;Claim_f339fddf3b1645a68a5c5745faf44e88.bpmn;mbpmn;0.5268817204301075
Full;Credit-Scoring_1b37e3c83ccb4102baa284e941257249.bpmn;Credit-Scoring_1b37e3c83ccb4102baa284e941257249.bpmn;org.eclipse.bpmn2;0.3141025641025641
Full;Credit-Scoring_1b37e3c83ccb4102baa284e941257249.bpmn;Credit-Scoring_1b37e3c83ccb4102baa284e941257249.bpmn;mbpmn;0.5376344086021505
Full;Credit_Scoring_7840de1bde374062bdf1fff4786bc668.bpmn;Credit_Scoring_7840de1bde374062bdf1fff4786bc668.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Credit_Scoring_7840de1bde374062bdf1fff4786bc668.bpmn;Credit_Scoring_7840de1bde374062bdf1fff4786bc668.bpmn;mbpmn;0.5268817204301075
Full;Credit_Scoring_cf0e56ba1f6747d6a21978128da3fe4c.bpmn;Credit_Scoring_cf0e56ba1f6747d6a21978128da3fe4c.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Credit_Scoring_cf0e56ba1f6747d6a21978128da3fe4c.bpmn;Credit_Scoring_cf0e56ba1f6747d6a21978128da3fe4c.bpmn;mbpmn;0.5268817204301075
Full;Credit_scoring_ae633fa3ecc14bceb7aeb6a7804d1856.bpmn;Credit_scoring_ae633fa3ecc14bceb7aeb6a7804d1856.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Credit_scoring_ae633fa3ecc14bceb7aeb6a7804d1856.bpmn;Credit_scoring_ae633fa3ecc14bceb7aeb6a7804d1856.bpmn;mbpmn;0.5268817204301075
Full;Demo_Signavio_5b48b8fee22c4ea7ae2ef4599511dc17.bpmn;Demo_Signavio_5b48b8fee22c4ea7ae2ef4599511dc17.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Demo_Signavio_5b48b8fee22c4ea7ae2ef4599511dc17.bpmn;Demo_Signavio_5b48b8fee22c4ea7ae2ef4599511dc17.bpmn;mbpmn;0.5769230769230769
Full;Demo_Signavio_797994f4f44a4fe19973343fef6381c3.bpmn;Demo_Signavio_797994f4f44a4fe19973343fef6381c3.bpmn;org.eclipse.bpmn2;0.26282051282051283
Full;Demo_Signavio_797994f4f44a4fe19973343fef6381c3.bpmn;Demo_Signavio_797994f4f44a4fe19973343fef6381c3.bpmn;mbpmn;0.5384615384615384
Full;Demo_Signavio_a3a309cd8a0a4b9881088a1b4c1a523a.bpmn;Demo_Signavio_a3a309cd8a0a4b9881088a1b4c1a523a.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Demo_Signavio_a3a309cd8a0a4b9881088a1b4c1a523a.bpmn;Demo_Signavio_a3a309cd8a0a4b9881088a1b4c1a523a.bpmn;mbpmn;0.5769230769230769
Full;Dispatch-of-goods.bpmn;Dispatch-of-goods.bpmn;org.eclipse.bpmn2;0.26282051282051283
Full;Dispatch-of-goods.bpmn;Dispatch-of-goods.bpmn;mbpmn;0.5774647887323944
Full;Dispatch_01_6a478fb945e4464abc19d1a74b903390.bpmn;Dispatch_01_6a478fb945e4464abc19d1a74b903390.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Dispatch_01_6a478fb945e4464abc19d1a74b903390.bpmn;Dispatch_01_6a478fb945e4464abc19d1a74b903390.bpmn;mbpmn;0.5769230769230769
Full;Dispatch_1cb656bdb9ec435fbe33bf4df633c2f5.bpmn;Dispatch_1cb656bdb9ec435fbe33bf4df633c2f5.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Dispatch_1cb656bdb9ec435fbe33bf4df633c2f5.bpmn;Dispatch_1cb656bdb9ec435fbe33bf4df633c2f5.bpmn;mbpmn;0.5769230769230769
Full;Dispatch_of_Goods_bc722883a18e42f1bf5e53626e77a811.bpmn;Dispatch_of_Goods_bc722883a18e42f1bf5e53626e77a811.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Dispatch_of_Goods_bc722883a18e42f1bf5e53626e77a811.bpmn;Dispatch_of_Goods_bc722883a18e42f1bf5e53626e77a811.bpmn;mbpmn;0.5769230769230769
Full;Dispatch_of_Goods_edea3e34adaf4d0aabba9f894aee435e.bpmn;Dispatch_of_Goods_edea3e34adaf4d0aabba9f894aee435e.bpmn;org.eclipse.bpmn2;0.2564102564102564
Full;Dispatch_of_Goods_edea3e34adaf4d0aabba9f894aee435e.bpmn;Dispatch_of_Goods_edea3e34adaf4d0aabba9f894aee435e.bpmn;mbpmn;0.5694444444444444
Full;Dispatch_of_goods_42528d54df304f9fa9c747c8d40deb35.bpmn;Dispatch_of_goods_42528d54df304f9fa9c747c8d40deb35.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Dispatch_of_goods_42528d54df304f9fa9c747c8d40deb35.bpmn;Dispatch_of_goods_42528d54df304f9fa9c747c8d40deb35.bpmn;mbpmn;0.5769230769230769
Full;Dispatch_of_goods_4baa7cbe64fc477fbd1500efbbe57e98.bpmn;Dispatch_of_goods_4baa7cbe64fc477fbd1500efbbe57e98.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Dispatch_of_goods_4baa7cbe64fc477fbd1500efbbe57e98.bpmn;Dispatch_of_goods_4baa7cbe64fc477fbd1500efbbe57e98.bpmn;mbpmn;0.5769230769230769
Full;Dispatch_of_goods_4d749c4b3bb04cf499218261d60d9ccb.bpmn;Dispatch_of_goods_4d749c4b3bb04cf499218261d60d9ccb.bpmn;org.eclipse.bpmn2;0.30128205128205127
Full;Dispatch_of_goods_4d749c4b3bb04cf499218261d60d9ccb.bpmn;Dispatch_of_goods_4d749c4b3bb04cf499218261d60d9ccb.bpmn;mbpmn;0.5161290322580645
Full;Dispatch_of_goods_e15d4cc6ccaa497bb89d24d2447af7c7.bpmn;Dispatch_of_goods_e15d4cc6ccaa497bb89d24d2447af7c7.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Dispatch_of_goods_e15d4cc6ccaa497bb89d24d2447af7c7.bpmn;Dispatch_of_goods_e15d4cc6ccaa497bb89d24d2447af7c7.bpmn;mbpmn;0.5769230769230769
Full;Dispatch_of_goods_e18aeed5fd1c4518a19ec88c87286f64.bpmn;Dispatch_of_goods_e18aeed5fd1c4518a19ec88c87286f64.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Dispatch_of_goods_e18aeed5fd1c4518a19ec88c87286f64.bpmn;Dispatch_of_goods_e18aeed5fd1c4518a19ec88c87286f64.bpmn;mbpmn;0.5769230769230769
Full;Dispatchin_of_goods_ca3ac1d3e9ce4cda979953ebc59bf6b7.bpmn;Dispatchin_of_goods_ca3ac1d3e9ce4cda979953ebc59bf6b7.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Dispatchin_of_goods_ca3ac1d3e9ce4cda979953ebc59bf6b7.bpmn;Dispatchin_of_goods_ca3ac1d3e9ce4cda979953ebc59bf6b7.bpmn;mbpmn;0.5769230769230769
Full;Essen_bestellen_6ede749721d3431b845d460dc5e6e35f.bpmn;Essen_bestellen_6ede749721d3431b845d460dc5e6e35f.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Essen_bestellen_6ede749721d3431b845d460dc5e6e35f.bpmn;Essen_bestellen_6ede749721d3431b845d460dc5e6e35f.bpmn;mbpmn;0.5473684210526316
Full;Essensausgabe_df7ca16d07cc4bf6a64a291fa63a6518.bpmn;Essensausgabe_df7ca16d07cc4bf6a64a291fa63a6518.bpmn;org.eclipse.bpmn2;0.3525641025641026
Full;Essensausgabe_df7ca16d07cc4bf6a64a291fa63a6518.bpmn;Essensausgabe_df7ca16d07cc4bf6a64a291fa63a6518.bpmn;mbpmn;0.5714285714285714
Full;Ex_1_5c938029abe34f469fb9681f46bbbe05.bpmn;Ex_1_5c938029abe34f469fb9681f46bbbe05.bpmn;org.eclipse.bpmn2;0.26282051282051283
Full;Ex_1_5c938029abe34f469fb9681f46bbbe05.bpmn;Ex_1_5c938029abe34f469fb9681f46bbbe05.bpmn;mbpmn;0.4827586206896552
Full;Ex_3_906bd7c47cfb4257ac43aa297c2da4cf.bpmn;Ex_3_906bd7c47cfb4257ac43aa297c2da4cf.bpmn;org.eclipse.bpmn2;0.2948717948717949
Full;Ex_3_906bd7c47cfb4257ac43aa297c2da4cf.bpmn;Ex_3_906bd7c47cfb4257ac43aa297c2da4cf.bpmn;mbpmn;0.5402298850574713
Full;Ex_6_09b9064294754762a3a867c80c7e18e9.bpmn;Ex_6_09b9064294754762a3a867c80c7e18e9.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Ex_6_09b9064294754762a3a867c80c7e18e9.bpmn;Ex_6_09b9064294754762a3a867c80c7e18e9.bpmn;mbpmn;0.5268817204301075
Full;Excercise_1_Dispatch_261502e16e3a457e8f2787775defec9d.bpmn;Excercise_1_Dispatch_261502e16e3a457e8f2787775defec9d.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Excercise_1_Dispatch_261502e16e3a457e8f2787775defec9d.bpmn;Excercise_1_Dispatch_261502e16e3a457e8f2787775defec9d.bpmn;mbpmn;0.5769230769230769
Full;Excercise_3_-_Subrogation_995343cb589c438e9e0edd816860d54f.bpmn;Excercise_3_-_Subrogation_995343cb589c438e9e0edd816860d54f.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Excercise_3_-_Subrogation_995343cb589c438e9e0edd816860d54f.bpmn;Excercise_3_-_Subrogation_995343cb589c438e9e0edd816860d54f.bpmn;mbpmn;0.5473684210526316
Full;Excercise_6_-_Self_Service_Restaurant_582de3fc75fe426cabc4ba2eb23d41e9.bpmn;Excercise_6_-_Self_Service_Restaurant_582de3fc75fe426cabc4ba2eb23d41e9.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Excercise_6_-_Self_Service_Restaurant_582de3fc75fe426cabc4ba2eb23d41e9.bpmn;Excercise_6_-_Self_Service_Restaurant_582de3fc75fe426cabc4ba2eb23d41e9.bpmn;mbpmn;0.5473684210526316
Full;Excercise_6_9407eba90a3c4a80a09711d0f6fa1e64.bpmn;Excercise_6_9407eba90a3c4a80a09711d0f6fa1e64.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Excercise_6_9407eba90a3c4a80a09711d0f6fa1e64.bpmn;Excercise_6_9407eba90a3c4a80a09711d0f6fa1e64.bpmn;mbpmn;0.532608695652174
Full;Excercise_No_6_3230544fcc2245c7b4eadacd1ae3317d.bpmn;Excercise_No_6_3230544fcc2245c7b4eadacd1ae3317d.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Excercise_No_6_3230544fcc2245c7b4eadacd1ae3317d.bpmn;Excercise_No_6_3230544fcc2245c7b4eadacd1ae3317d.bpmn;mbpmn;0.5473684210526316
Full;Excersice_1_-_Dispatch_1a8a50c30419488aabd2048fbb0b05bd.bpmn;Excersice_1_-_Dispatch_1a8a50c30419488aabd2048fbb0b05bd.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Excersice_1_-_Dispatch_1a8a50c30419488aabd2048fbb0b05bd.bpmn;Excersice_1_-_Dispatch_1a8a50c30419488aabd2048fbb0b05bd.bpmn;mbpmn;0.5769230769230769
Full;Excersise_No_3_2cdc3da0a0f64bc0bfd988cf04dd4245.bpmn;Excersise_No_3_2cdc3da0a0f64bc0bfd988cf04dd4245.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Excersise_No_3_2cdc3da0a0f64bc0bfd988cf04dd4245.bpmn;Excersise_No_3_2cdc3da0a0f64bc0bfd988cf04dd4245.bpmn;mbpmn;0.5172413793103449
Full;Exercise1_18550dfe434d4b1ab796685f63d461f5.bpmn;Exercise1_18550dfe434d4b1ab796685f63d461f5.bpmn;org.eclipse.bpmn2;0.2692307692307692
Full;Exercise1_18550dfe434d4b1ab796685f63d461f5.bpmn;Exercise1_18550dfe434d4b1ab796685f63d461f5.bpmn;mbpmn;0.5512820512820513
Full;Exercise1_DispatchingOfGoods_481c5e8b98774e5a9550acafcb20893b.bpmn;Exercise1_DispatchingOfGoods_481c5e8b98774e5a9550acafcb20893b.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Exercise1_DispatchingOfGoods_481c5e8b98774e5a9550acafcb20893b.bpmn;Exercise1_DispatchingOfGoods_481c5e8b98774e5a9550acafcb20893b.bpmn;mbpmn;0.5769230769230769
Full;Exercise3_Regress_41a37ed15e824f5dafac82ffd71ea1de.bpmn;Exercise3_Regress_41a37ed15e824f5dafac82ffd71ea1de.bpmn;org.eclipse.bpmn2;0.28846153846153844
Full;Exercise3_Regress_41a37ed15e824f5dafac82ffd71ea1de.bpmn;Exercise3_Regress_41a37ed15e824f5dafac82ffd71ea1de.bpmn;mbpmn;0.5168539325842697
Full;Exercise5_CreditScoring_cf6f52570b7843b4b30c3e46c7472e32.bpmn;Exercise5_CreditScoring_cf6f52570b7843b4b30c3e46c7472e32.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Exercise5_CreditScoring_cf6f52570b7843b4b30c3e46c7472e32.bpmn;Exercise5_CreditScoring_cf6f52570b7843b4b30c3e46c7472e32.bpmn;mbpmn;0.5268817204301075
Full;Exercise6_SelfServiceRestaurant_98eed32c8f5944608143c34879ac079e.bpmn;Exercise6_SelfServiceRestaurant_98eed32c8f5944608143c34879ac079e.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Exercise6_SelfServiceRestaurant_98eed32c8f5944608143c34879ac079e.bpmn;Exercise6_SelfServiceRestaurant_98eed32c8f5944608143c34879ac079e.bpmn;mbpmn;0.5268817204301075
Full;Exercise_1_-_Dispatch_of_goods_2713aaa1952d48a5a073e41d2eb1084d.bpmn;Exercise_1_-_Dispatch_of_goods_2713aaa1952d48a5a073e41d2eb1084d.bpmn;org.eclipse.bpmn2;0.2564102564102564
Full;Exercise_1_-_Dispatch_of_goods_2713aaa1952d48a5a073e41d2eb1084d.bpmn;Exercise_1_-_Dispatch_of_goods_2713aaa1952d48a5a073e41d2eb1084d.bpmn;mbpmn;0.5694444444444444
