Mode;Model;Resource;Metamodel;Util
Single;cassandra_arc;RecoveryManager3Test.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;RecoveryManager3Test.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;RecoveryManagerTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;RecoveryManagerTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;RecoveryManagerTruncateTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;RecoveryManagerTruncateTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;RelocateTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;RelocateTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;RemoveColumnFamilyTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;RemoveColumnFamilyTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;RemoveColumnFamilyWithFlush1Test.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;RemoveColumnFamilyWithFlush1Test.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;RemoveColumnFamilyWithFlush2Test.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;RemoveColumnFamilyWithFlush2Test.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;RemoveColumnTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;RemoveColumnTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;RemoveSubColumnTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;RemoveSubColumnTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;RemoveTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;RemoveTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;ReplicationStrategyEndpointCacheTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;ReplicationStrategyEndpointCacheTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;ReversedTypeTest.usagemodel;PCM;0.06896551724137931
Single;cassandra_arc;ReversedTypeTest.usagemodel;mPCM;0.2641509433962264
Single;cassandra_arc;RoundTripTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;RoundTripTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;RowCacheTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;RowCacheTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;RowIterationTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;RowIterationTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;RowResolverTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;RowResolverTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;RowTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;RowTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;SSTableExportTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;SSTableExportTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;SSTableImportTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;SSTableImportTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;SSTableLoaderTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;SSTableLoaderTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;SSTableMetadataSerializerTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;SSTableMetadataSerializerTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;SSTableMetadataTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;SSTableMetadataTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;SSTableReaderTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;SSTableReaderTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;SSTableSimpleWriterTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;SSTableSimpleWriterTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;SecondaryIndexColumnSizeTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;SecondaryIndexColumnSizeTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;SemanticVersionTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;SemanticVersionTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;SerializationsTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;SerializationsTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;SimpleStrategyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;SimpleStrategyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;SizeTieredCompactionStrategyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;SizeTieredCompactionStrategyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;StorageProxyTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;StorageProxyTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;StorageServiceClientTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;StorageServiceClientTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;StorageServiceServerTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;StorageServiceServerTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;StreamingHistogramTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;StreamingHistogramTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;SystemKeyspaceTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;SystemKeyspaceTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;TTLExpiryTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;TTLExpiryTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;ThriftValidationTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;ThriftValidationTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;TimeSortTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;TimeSortTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;TimeUUIDTypeTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;TimeUUIDTypeTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;TokenMetadataTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;TokenMetadataTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;TypeCompareTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;TypeCompareTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;TypeParserTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;TypeParserTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;TypeValidationTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;TypeValidationTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;UUIDTests.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;UUIDTests.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;UUIDTypeTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;UUIDTypeTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;YamlFileNetworkTopologySnitchTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;YamlFileNetworkTopologySnitchTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;cassandra-2.0.0_523_topics_285_arc_clusters.repository;PCM;0.22167487684729065
Single;cassandra_arc;cassandra-2.0.0_523_topics_285_arc_clusters.repository;mPCM;0.4375
Single;cassandra_arc;cassandra-2.0.0_523_topics_285_arc_clusters.system;PCM;0.08866995073891626
Single;cassandra_arc;cassandra-2.0.0_523_topics_285_arc_clusters.system;mPCM;0.4090909090909091
Full;mRUBIS1_max_svn;internal_architecture_model.allocation internal_architecture_model.repository internal_architecture_model.resourceenvironment internal_architecture_model.system;PCM;0.27586206896551724
Full;mRUBIS1_max_svn;internal_architecture_model.allocation internal_architecture_model.repository internal_architecture_model.resourceenvironment internal_architecture_model.system;mPCM;0.4462809917355372
Single;mRUBIS1_max_svn;internal_architecture_model.allocation;PCM;0.024630541871921183
Single;mRUBIS1_max_svn;internal_architecture_model.allocation;mPCM;0.7142857142857143
Single;mRUBIS1_max_svn;internal_architecture_model.repository;PCM;0.21182266009852216
Single;mRUBIS1_max_svn;internal_architecture_model.repository;mPCM;0.4166666666666667
Single;mRUBIS1_max_svn;internal_architecture_model.resourceenvironment;PCM;0.03940886699507389
Single;mRUBIS1_max_svn;internal_architecture_model.resourceenvironment;mPCM;0.13333333333333333
Single;mRUBIS1_max_svn;internal_architecture_model.system;PCM;0.08866995073891626
Single;mRUBIS1_max_svn;internal_architecture_model.system;mPCM;0.4090909090909091
Full;mRUBIS2_max_svn;internal_architecture_model.repository internal_architecture_model.system;PCM;0.2512315270935961
Full;mRUBIS2_max_svn;internal_architecture_model.repository internal_architecture_model.system;mPCM;0.4537037037037037
Single;mRUBIS2_max_svn;internal_architecture_model.repository;PCM;0.21182266009852216
Single;mRUBIS2_max_svn;internal_architecture_model.repository;mPCM;0.4166666666666667
Single;mRUBIS2_max_svn;internal_architecture_model.system;PCM;0.08866995073891626
Single;mRUBIS2_max_svn;internal_architecture_model.system;mPCM;0.4090909090909091
Full;mRUBIS_EJBmox;internal_architecture_model.allocation internal_architecture_model.repository internal_architecture_model.resourceenvironment internal_architecture_model.system;PCM;0.27586206896551724
Full;mRUBIS_EJBmox;internal_architecture_model.allocation internal_architecture_model.repository internal_architecture_model.resourceenvironment internal_architecture_model.system;mPCM;0.4462809917355372
Single;mRUBIS_EJBmox;internal_architecture_model.allocation;PCM;0.024630541871921183
Single;mRUBIS_EJBmox;internal_architecture_model.allocation;mPCM;0.7142857142857143
Single;mRUBIS_EJBmox;internal_architecture_model.repository;PCM;0.21182266009852216
Single;mRUBIS_EJBmox;internal_architecture_model.repository;mPCM;0.4166666666666667
Single;mRUBIS_EJBmox;internal_architecture_model.resourceenvironment;PCM;0.03940886699507389
Single;mRUBIS_EJBmox;internal_architecture_model.resourceenvironment;mPCM;0.13333333333333333
Single;mRUBIS_EJBmox;internal_architecture_model.system;PCM;0.08866995073891626
Single;mRUBIS_EJBmox;internal_architecture_model.system;mPCM;0.4090909090909091
